"cnpj","ano","trimestre","conta","nome","instituicoes_financeiras_ligadas","instituicoes_financeiras_nao_ligadas","securitizadoras_ligadas","securitizadoras_nao_ligadas"
"2682287","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2682287","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2682287","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2682287","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2685483","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2685483","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2685483","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"27098060","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"27098060","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"27098060","2009","1",NA,NA,NA,NA,NA,NA
"27098060","2009","2",NA,NA,NA,NA,NA,NA
"27098060","2009","3",NA,NA,NA,NA,NA,NA
"27098060","2009","4",NA,NA,NA,NA,NA,NA
"27907641","2001","1",NA,NA,NA,NA,NA,NA
"27907641","2001","2",NA,NA,NA,NA,NA,NA
"27907641","2001","3",NA,NA,NA,NA,NA,NA
"27907641","2001","4",NA,NA,NA,NA,NA,NA
"27907641","2002","1",NA,NA,NA,NA,NA,NA
"27907641","2002","2",NA,NA,NA,NA,NA,NA
"27907641","2002","3",NA,NA,NA,NA,NA,NA
"27907641","2002","4",NA,NA,NA,NA,NA,NA
"27907641","2003","1",NA,NA,NA,NA,NA,NA
"27907641","2003","2",NA,NA,NA,NA,NA,NA
"27907641","2003","3",NA,NA,NA,NA,NA,NA
"27907641","2003","4",NA,NA,NA,NA,NA,NA
"27907641","2004","1",NA,NA,NA,NA,NA,NA
"27907641","2004","2",NA,NA,NA,NA,NA,NA
"27907641","2004","3",NA,NA,NA,NA,NA,NA
"27907641","2004","4",NA,NA,NA,NA,NA,NA
"27907641","2005","1",NA,NA,NA,NA,NA,NA
"27907641","2005","2",NA,NA,NA,NA,NA,NA
"27907641","2005","3",NA,NA,NA,NA,NA,NA
"27907641","2005","4",NA,NA,NA,NA,NA,NA
"27907641","2006","1",NA,NA,NA,NA,NA,NA
"27907641","2006","2",NA,NA,NA,NA,NA,NA
"27907641","2006","3",NA,NA,NA,NA,NA,NA
"27907641","2006","4",NA,NA,NA,NA,NA,NA
"27907641","2007","1",NA,NA,NA,NA,NA,NA
"27907641","2007","2",NA,NA,NA,NA,NA,NA
"27907641","2007","3",NA,NA,NA,NA,NA,NA
"27907641","2007","4",NA,NA,NA,NA,NA,NA
"27907641","2008","1",NA,NA,NA,NA,NA,NA
"27907641","2008","2",NA,NA,NA,NA,NA,NA
"27907641","2008","3",NA,NA,NA,NA,NA,NA
"27907641","2008","4",NA,NA,NA,NA,NA,NA
"27907641","2009","1",NA,NA,NA,NA,NA,NA
"27907641","2009","2",NA,NA,NA,NA,NA,NA
"27907641","2009","3",NA,NA,NA,NA,NA,NA
"27907641","2009","4",NA,NA,NA,NA,NA,NA
"2801938","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
